CalfID,Pen,Block,Season_x,Phenotype,Growth,Milk,MBW,ADG,ODMI,PDMI,RFI,GF,PADG,RADG,DamID,Sire,Genotype,Sex,Day,Timepoint,Season_y,Year,Weight (kg),ConA Proliferation Index,LPS Proliferation Index,PWM Proliferation Index,Plasma Cortisol (ng/ml),IgG1 (ng/ml),IgG2 (ng/ml),IgM (ng/ml),IgG1 to IgG2,Total IgG (ng/ml),WBC,NEU,LYM,NLR,MONO,EOS,BAS,NEU%,LYM%,MONO%,EOS%,BAS%,RBC,HGB,HCT,MCV,MCH,MCHC,RDW%,PLT,MPV,IFNy,IL1a,IL1B,IL4,IL6,IL10,IL17A,MIP1alpha,IL36R,IP10,MCP1,MIP1b,TNFa,VEGFa,BHV1,BHV1_Log,BVDV1,BVDV1_Log,BRSV,BRSV_Log
3649,4,2404,Fall,HH,H,H,102.537228,2.149350649,10.88932836,11.74037657,-0.851048208,0.197381379,1.807292333,0.342058316,1533,Magnitude,HH,S,60DPW,4,Fall,2023,242.55,1.1225006327512024,0.8735713444090962,1.0096532970768186,35.42,14.0109012,12.1547288,7.6446812,1.1527119552021596,26.16563,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1.35,11.3,0.001,8.58,144.56,147.67,2,119.8,575.35,1826.91,1389.85,242.69,492.07,219.71,4,2,512,9,16,4
3649,4,2404,Fall,HH,H,H,102.537228,2.149350649,10.88932836,11.74037657,-0.851048208,0.197381379,1.807292333,0.342058316,1533,Magnitude,HH,S,28DF,5,Fall,2023,290.7,.,.,.,37.45,12.9149152,10.0060233,4.657104299999999,1.2907140841856724,22.9209385,9.97,2.91,5.37,0.5418994413407822,1.32,0.34,0.03,29.2,53.9,13.2,3.4,0.3,8.54,10.5,28.8,33.7,12.3,36.6,23.7,412,5.7,2.2,12.89,11.73,67.21,3.45,176.09,2,94.64,529.91,1733.83,1633.98,190.54,644.42,255.39,4,2,512,9,8,3
2502,3,2304,Fall,MH,M,H,93.00210747,1.883116883,13.33478261,14.08422889,-0.749446283,0.141218416,1.135644986,0.747471897,6790,NewAddition,MH,S,Brand,1,Fall,2022,119.25,.,.,.,.,.,.,.,.,.,10.97,2.6,7.65,0.33986928104575165,0.57,0.09,0.06,23.7,69.7,5.2,0.8,0.6,11.26,12.7,35.9,31.9,11.3,35.4,24.7,598,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2502,3,2304,Fall,MH,M,H,93.00210747,1.883116883,13.33478261,14.08422889,-0.749446283,0.141218416,1.135644986,0.747471897,6790,NewAddition,MH,S,Wean,2,Fall,2022,180,.,.,.,.,.,.,.,.,.,14.97,5.21,9,0.5788888888888889,0.29,0.38,0.09,34.8,60.1,2,2.5,0.6,9.21,11.9,34.7,37.6,12.9,34.2,22,643,5.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2502,3,2304,Fall,MH,M,H,93.00210747,1.883116883,13.33478261,14.08422889,-0.749446283,0.141218416,1.135644986,0.747471897,6790,NewAddition,MH,S,14DPW,3,Fall,2022,204.75,.,.,.,.,.,.,.,.,.,16.23,7.43,8.04,0.9241293532338309,0.54,0.12,0.1,45.8,49.6,3.3,0.7,0.6,8.81,11,32.8,37.2,12.5,33.6,21.3,642,5.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2502,3,2304,Fall,MH,M,H,93.00210747,1.883116883,13.33478261,14.08422889,-0.749446283,0.141218416,1.135644986,0.747471897,6790,NewAddition,MH,S,60DPW,4,Fall,2022,235.8,.,.,.,.,.,.,.,.,.,13.64,4.42,8.44,0.523696682464455,0.4,0.27,0.11,32.4,61.9,2.9,2,0.8,8.42,11.7,32.7,38.9,13.8,35.6,22.8,513,5.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2502,3,2304,Fall,MH,M,H,93.00210747,1.883116883,13.33478261,14.08422889,-0.749446283,0.141218416,1.135644986,0.747471897,6790,NewAddition,MH,S,28DF,5,Fall,2022,286.65000000000003,.,.,.,.,.,.,.,.,.,11.95,4.27,5.92,0.7212837837837838,1.28,0.46,0.02,35.7,49.6,10.8,3.8,0.1,7.24,10.4,29.8,41.1,14.4,35,24.3,159,6.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2512,4,2304,Fall,MH,M,H,92.24864403,1.772727273,14.94714286,13.87733567,1.069807182,0.118599741,1.139221309,0.633505964,3718,Homestead,MH,S,Brand,1,Fall,2022,150.75,.,.,.,.,.,.,.,.,.,14.11,2.57,10.38,0.24759152215799612,0.76,0.32,0.08,18.2,73.6,5.4,2.3,0.5,11.03,13.2,38,34.5,12,34.7,25.5,553,4.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2512,4,2304,Fall,MH,M,H,92.24864403,1.772727273,14.94714286,13.87733567,1.069807182,0.118599741,1.139221309,0.633505964,3718,Homestead,MH,S,Wean,2,Fall,2022,247.5,.,.,.,.,.,.,.,.,.,14.46,2.55,10.78,0.23654916512059368,0.96,0.12,0.05,17.7,74.6,6.6,0.8,0.3,9.11,12.3,34.7,38.1,13.5,35.3,25.1,443,5.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2512,4,2304,Fall,MH,M,H,92.24864403,1.772727273,14.94714286,13.87733567,1.069807182,0.118599741,1.139221309,0.633505964,3718,Homestead,MH,S,14DPW,3,Fall,2022,256.5,.,.,.,.,.,.,.,.,.,9.78,2.3,6.9,0.3333333333333333,0.41,0.11,0.06,23.5,70.5,4.2,1.2,0.6,10.09,12.9,38,37.7,12.8,33.9,23.6,621,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2512,4,2304,Fall,MH,M,H,92.24864403,1.772727273,14.94714286,13.87733567,1.069807182,0.118599741,1.139221309,0.633505964,3718,Homestead,MH,S,60DPW,4,Fall,2022,281.25,.,.,.,.,.,.,.,.,.,12.19,2.5,8.76,0.2853881278538813,0.62,0.24,0.07,20.5,71.9,5,2,0.6,9.31,12.7,35.1,37.7,13.6,36.1,21.8,322,5.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2512,4,2304,Fall,MH,M,H,92.24864403,1.772727273,14.94714286,13.87733567,1.069807182,0.118599741,1.139221309,0.633505964,3718,Homestead,MH,S,28DF,5,Fall,2022,333,.,.,.,.,.,.,.,.,.,11.59,3.49,7.1,0.49154929577464795,0.77,0.21,0.02,30.1,61.2,6.7,1.8,0.2,8.97,12.2,35.2,39.2,13.6,34.8,22.6,566,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2514,4,2304,Fall,MH,M,H,83.11610019,1.811688312,13.18309859,12.75468319,0.428415404,0.137425075,1.105139164,0.706549148,554,Homestead,MH,S,Brand,1,Fall,2022,105.75,.,.,.,.,.,.,.,.,.,12.67,2.96,8.81,0.33598183881952326,0.73,0.14,0.03,23.3,69.6,5.8,1.1,0.2,9.98,12,33.9,33.9,12,35.3,23.5,492,4.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2514,4,2304,Fall,MH,M,H,83.11610019,1.811688312,13.18309859,12.75468319,0.428415404,0.137425075,1.105139164,0.706549148,554,Homestead,MH,S,Wean,2,Fall,2022,141.75,.,.,.,.,.,.,.,.,.,13.63,3.1,9.65,0.32124352331606215,0.72,0.12,0.04,22.7,70.8,5.4,0.8,0.3,9.33,12.4,36,38.6,13.3,34.5,24.4,604,4.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2514,4,2304,Fall,MH,M,H,83.11610019,1.811688312,13.18309859,12.75468319,0.428415404,0.137425075,1.105139164,0.706549148,554,Homestead,MH,S,14DPW,3,Fall,2022,157.5,.,.,.,.,.,.,.,.,.,13.02,4.13,8.23,0.5018226002430133,0.5,0.1,0.06,31.7,63.2,3.8,0.8,0.5,8.99,11.7,33.9,37.7,13,34.5,22.8,961,4.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2514,4,2304,Fall,MH,M,H,83.11610019,1.811688312,13.18309859,12.75468319,0.428415404,0.137425075,1.105139164,0.706549148,554,Homestead,MH,S,60DPW,4,Fall,2022,189.9,.,.,.,.,.,.,.,.,.,12.73,3.68,8.47,0.4344746162927981,0.38,0.15,0.05,28.9,66.6,2.9,1.2,0.4,8.8,12.1,33.4,38,13.8,36.3,21.7,626,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2514,4,2304,Fall,MH,M,H,83.11610019,1.811688312,13.18309859,12.75468319,0.428415404,0.137425075,1.105139164,0.706549148,554,Homestead,MH,S,28DF,5,Fall,2022,245.25,.,.,.,.,.,.,.,.,.,11.47,3.51,6.8,0.5161764705882352,0.9,0.24,0.02,30.6,59.3,7.8,2.1,0.2,8.13,11.4,31.7,39,14,35.9,24,179,6.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2520,3,2304,Fall,MH,M,H,91.34177016,2.350649351,14.78873239,14.34327766,0.445454732,0.15894867,1.135897817,1.214751534,8523,Homestead,MH,S,Brand,1,Fall,2022,141.75,0.7370012091898427,1.1367127496159755,1.1323190410327337,5.639,14.130962157999999,4.278322327,3.336044717,3.302921350460465,18.409284485,19.19,4.64,13.35,0.34756554307116105,0.9,0.2,0.1,24.2,69.6,4.7,1,0.5,13.17,14,38.2,29.1,10.6,36.6,22.6,656,5.2,5.23,3.17,0.001,37.49,37.02,58.53,0.91,37.1,188.28,2015.84,391.55,27.95,11.65,103.23,<4,0,<8,0,.,.
2520,3,2304,Fall,MH,M,H,91.34177016,2.350649351,14.78873239,14.34327766,0.445454732,0.15894867,1.135897817,1.214751534,8523,Homestead,MH,S,Wean,2,Fall,2022,198,0.9238636363636364,1.0383622279601623,1.13948380010983,40.83,21.476833623,10.499801775,3.98537371,2.0454513411992488,31.976635398,13.91,3.41,9.81,0.3476044852191641,0.44,0.14,0.11,24.6,70.5,3.2,1,0.7,11.18,12.2,34.4,30.8,10.9,35.3,27,639,4.9,1.16,20.02,10.49,43.06,5.55,90.27,1.17,101.94,273.08,1091.61,558.97,29.39,1738.18,92.9,<4,0,<4,0,.,.
2520,3,2304,Fall,MH,M,H,91.34177016,2.350649351,14.78873239,14.34327766,0.445454732,0.15894867,1.135897817,1.214751534,8523,Homestead,MH,S,14DPW,3,Fall,2022,202.5,1.2346570397111916,0.1461343930635838,1.164686825053996,14.57,25.400692018,12.946420676999999,5.642901722,1.961985683280451,38.347112695,11.49,1.74,8.9,0.19550561797752808,0.67,0.13,0.05,15.2,77.5,5.8,1.1,0.4,13,13.8,40.1,30.8,10.6,34.4,24.9,944,4.9,1.88,29.6,23.14,44.36,0.001,124.93,2.86,131.79,711.5,1232.46,630.02,37.76,2813.87,125.53,32,5,64,6,.,.
2520,3,2304,Fall,MH,M,H,91.34177016,2.350649351,14.78873239,14.34327766,0.445454732,0.15894867,1.135897817,1.214751534,8523,Homestead,MH,S,60DPW,4,Fall,2022,241.20000000000002,1.1615384615384619,7.699695121951219,1.0169340463458112,13.280000000000001,24.302802692,13.806583344,2.712455048,1.7602329328321042,38.109386036000004,12.48,2.79,8.73,0.31958762886597936,0.59,0.35,0.02,22.4,69.9,4.8,2.8,0.1,11.11,13.1,35.7,32.1,11.8,36.6,24.9,551,4.9,4.66,11.4,135.16,105.99,21.83,80.98,9.15,104.58,289.18,788.23,437.58,35.37,1191.31,69.84,32,5,128,7,.,.
2520,3,2304,Fall,MH,M,H,91.34177016,2.350649351,14.78873239,14.34327766,0.445454732,0.15894867,1.135897817,1.214751534,8523,Homestead,MH,S,28DF,5,Fall,2022,295.65000000000003,4.534541336353341,6.906263135771333,0.1430066271363795,34.4,21.978167525,13.070782451,4.371945782,1.6814729804732178,35.048949976,9.14,2.81,5.25,0.5352380952380953,0.88,0.2,0,30.7,57.4,9.7,2.2,0,9.88,11.8,32.5,32.9,11.9,36.2,25,430,5.5,2.06,4.36,5.02,27.56,14.94,62.26,1.49,48.47,84.9,661.59,389.86,65.56,282.29,52.65,16,4,64,6,.,.
2526,3,2304,Fall,ML,M,L,93.45320973,2.025974026,13.21408451,14.28531384,-1.071229329,0.153319288,1.136573209,0.889400817,8504,Powerball,ML,S,Brand,1,Fall,2022,146.70000000000002,0.7759206059023245,1.12351985140469,2.186203787195672,20.97,14.778668629,6.025382586,1.0720049569999999,2.4527353106735985,20.804051215,12.35,2.77,8.91,0.3108866442199775,0.5,0.13,0.04,22.4,72.2,4.1,1,0.3,11.96,13.3,37.4,31.2,11.1,35.5,24.4,898,4.8,4.56,1.39,0.001,35.99,17.97,42.52,0.72,22.94,109.93,1227.39,477.26,67.92,0.001,83.08,64,6,16,4,.,.
2526,3,2304,Fall,ML,M,L,93.45320973,2.025974026,13.21408451,14.28531384,-1.071229329,0.153319288,1.136573209,0.889400817,8504,Powerball,ML,S,Wean,2,Fall,2022,207,3.8338430173292557,2.1732426303854875,0.7039581288845272,22.57,14.208186161,9.630061742,2.186624728,1.475399280051677,23.838247903000003,14.71,4.41,9.58,0.4603340292275574,0.34,0.29,0.09,30,65.2,2.3,1.9,0.6,8.77,10.8,30.7,35,12.3,35.2,23.8,843,5.1,1.07,3.94,0.001,51.61,3.54,33.24,0.86,38,90.79,644.07,418.86,55.2,84.82,89.22,4,2,32,5,.,.
2526,3,2304,Fall,ML,M,L,93.45320973,2.025974026,13.21408451,14.28531384,-1.071229329,0.153319288,1.136573209,0.889400817,8504,Powerball,ML,S,14DPW,3,Fall,2022,229.5,0.9877973622581043,0.9280071355759428,0.7939153439153439,13.32,14.698860944,10.988421706,2.358442836,1.3376680780256176,25.68728265,13.21,4.05,8.37,0.4838709677419355,0.4,0.35,0.04,30.7,63.3,3,2.7,0.3,9.49,11.7,33.7,35.5,12.3,34.7,22.5,914,5.3,0.5,3.1,2.27,41.72,2.25,27.03,1.38,31.38,98.01,325.77,382.38,41.74,0.001,50.65,<4,0,128,7,.,.
2526,3,2304,Fall,ML,M,L,93.45320973,2.025974026,13.21408451,14.28531384,-1.071229329,0.153319288,1.136573209,0.889400817,8504,Powerball,ML,S,60DPW,4,Fall,2022,252.45000000000002,6.1430348258706475,0.8943925233644859,1.516949152542373,31.73,13.693666857999998,13.035122301000001,2.2575734240000003,1.0505207808406583,26.728789159,11.99,3.38,7.74,0.4366925064599483,0.47,0.35,0.05,28.2,64.6,3.9,2.9,0.4,8.14,10.8,28.8,35.4,13.2,37.3,22.8,637,5.2,1.1,4.01,0.001,29.4,0.001,22.56,0.67,32.05,84.5,424.94,303.41,33.44,0.001,46.93,<4,0,512,9,.,.
2526,3,2304,Fall,ML,M,L,93.45320973,2.025974026,13.21408451,14.28531384,-1.071229329,0.153319288,1.136573209,0.889400817,8504,Powerball,ML,S,28DF,5,Fall,2022,300.15000000000003,3.924948695397244,4.782867340868531,0.9805108798486281,21.2,13.977562279999999,13.232542953,2.186624728,1.0563020524207778,27.210105233,9.57,3.19,4.66,0.6845493562231759,1.34,0.36,0.02,33.3,48.7,14.1,3.7,0.2,7.82,10.4,29.9,38.2,13.3,34.8,26.3,508,6.6,3.7,5.87,0.001,50.46,14.19,67.79,1.27,62.89,63.22,686.02,681.23,103.56,339.34,60.87,<4,0,<8,0,.,.
2537,3,2304,Fall,ML,M,L,86.29874102,1.175324675,11.54929577,12.51947966,-0.970183889,0.101765917,1.108845326,0.066479349,7509,Powerball,ML,S,Brand,1,Fall,2022,101.25,0.7733491969066032,0.5984121733377441,1.2740631888317413,4.356,12.64036246,12.44415518,1.676892249,1.0157670229245728,25.08451764,12.59,1.72,9.99,0.17217217217217218,0.71,0.11,0.06,13.7,79.3,5.7,0.9,0.4,12.4,13.8,40.1,32.4,11.1,34.3,22.4,721,4.8,2.79,1.39,0.001,12.8,10.5,52.2,5.93,17.19,188.49,934.04,434.25,33.64,0.001,88.33,<4,0,<8,0,.,.
2537,3,2304,Fall,ML,M,L,86.29874102,1.175324675,11.54929577,12.51947966,-0.970183889,0.101765917,1.108845326,0.066479349,7509,Powerball,ML,S,Wean,2,Fall,2022,150.75,0.9613686534216334,1.1422101449275361,1.1084598698481563,24.1,18.503363718,11.945172756,2.497577587,1.5490243712637688,30.448536474,13.06,3.14,9.01,0.34850166481687017,0.69,0.14,0.08,24,69,5.4,1,0.6,11.01,13.1,37.1,33.7,11.9,35.2,23.5,910,4.8,2.11,2.56,0.001,23.52,11.96,31.78,0.23,43.97,143,909.61,507.66,75.72,48.8,81.7,8,3,32,5,.,.
2537,3,2304,Fall,ML,M,L,86.29874102,1.175324675,11.54929577,12.51947966,-0.970183889,0.101765917,1.108845326,0.066479349,7509,Powerball,ML,S,14DPW,3,Fall,2022,180,6.41479634247714,0.8669590643274854,4.2465753424657535,19.84,15.74403315,11.064143939,2.092240382,1.4229779761363968,26.808177088999997,12.31,4.06,7.55,0.5377483443708609,0.55,0.13,0.02,33,61.3,4.5,1,0.2,10.09,12.1,35.2,34.9,12,34.4,23.4,992,5.5,2.94,4.08,0.001,27.56,16.45,30.75,0.4,48.21,121.14,1007.15,536.16,118.71,24.25,108.78,128,7,1024,10,.,.
2537,3,2304,Fall,ML,M,L,86.29874102,1.175324675,11.54929577,12.51947966,-0.970183889,0.101765917,1.108845326,0.066479349,7509,Powerball,ML,S,60DPW,4,Fall,2022,208.8,5.315763546798029,1.421978021978022,3.878498293515359,51.79,17.882966909,12.597856741000001,3.9775598530000003,1.419524549029002,30.48082365,10.6,3.29,6.6,0.49848484848484853,0.5,0.15,0.06,31,62.3,4.8,1.4,0.5,9.52,12.5,34,35.7,13.1,36.8,22.9,523,5.1,6.07,6.02,0.001,38.94,4.87,39.55,1.07,47.43,140.34,1065.27,466.08,45.77,259.38,51.32,64,6,1024,10,.,.
2537,3,2304,Fall,ML,M,L,86.29874102,1.175324675,11.54929577,12.51947966,-0.970183889,0.101765917,1.108845326,0.066479349,7509,Powerball,ML,S,28DF,5,Fall,2022,272.25,1.0345957279517755,1.1247403946002077,0.9425966986942598,14.11,17.280542403000002,12.78834785,3.3687219419999996,1.3512724712911217,30.068890253,14.57,5.34,7.51,0.711051930758988,1.44,0.24,0.04,36.6,51.6,9.8,1.7,0.3,8.78,11.6,33,37.6,13.2,35,24.8,560,5.9,0.44,2.36,0.001,27.56,2.25,48.96,0.58,65.7,108.3,539.43,551.92,121.38,18,93.3,32,5,1024,10,.,.
2553,3,2304,Fall,MH,M,H,90.431885,1.525974026,13.38450704,13.3980059,-0.013498861,0.114010477,1.12803791,0.397936116,3106,Homestead,MH,S,Brand,1,Fall,2022,128.25,1.0228260869565218,1.0687898089171974,1.043882978723404,8.347,17.280542403000002,4.703992230000001,0.894387125,3.6735907625000475,21.984534633000003,11.18,2.28,8.23,0.27703523693803156,0.46,0.15,0.06,20.4,73.7,4,1.4,0.5,13.28,15.4,44.4,33.4,11.6,34.8,21.7,414,5.4,5.54,0.83,0.001,23.52,17.97,58.53,0.86,10.49,87.14,1698.86,437.91,34.51,0.001,41.43,16,4,256,8,.,.
2553,3,2304,Fall,MH,M,H,90.431885,1.525974026,13.38450704,13.3980059,-0.013498861,0.114010477,1.12803791,0.397936116,3106,Homestead,MH,S,Wean,2,Fall,2022,175.5,0.6875397329942785,1.4263618022864826,0.559255374934452,20.22,18.334536227,10.601872238,1.814519747,1.7293677772576832,28.936408465,10.79,2.58,7.56,0.3412698412698413,0.46,0.16,0.03,24,70.1,4.2,1.4,0.3,11.61,14.2,39.9,34.3,12.2,35.5,23.5,506,5.4,2.48,2.9,0.001,29.4,6.24,40.19,1.7,31.04,71.62,905.2,335.98,34.02,0.001,56.39,4,2,64,6,.,.
2553,3,2304,Fall,MH,M,H,90.431885,1.525974026,13.38450704,13.3980059,-0.013498861,0.114010477,1.12803791,0.397936116,3106,Homestead,MH,S,14DPW,3,Fall,2022,202.5,0.9148676667886327,0.9397759103641457,1.0033853222101317,17.17,17.672427775,12.893504372999999,1.921668803,1.3706458123213916,30.565932147999998,9.97,2.97,6.57,0.452054794520548,0.31,0.11,0.01,29.8,65.9,3.1,1.1,0.1,10.17,12.5,36.2,35.6,12.3,34.6,22.6,558,5.5,1.85,3.21,0.001,37.49,16.45,53.94,1.07,28.98,422.52,795.77,550.95,34.7,155.4,80.22,<4,0,32,5,.,.
2553,3,2304,Fall,MH,M,H,90.431885,1.525974026,13.38450704,13.3980059,-0.013498861,0.114010477,1.12803791,0.397936116,3106,Homestead,MH,S,60DPW,4,Fall,2022,223.20000000000002,0.9337499999999999,1.4653641207815278,2.595578673602081,38.85,21.837886012,18.733844905,1.803335298,1.1656916197791056,40.571730917,11.61,3.95,6.17,0.640194489465154,0.86,0.58,0.05,34,53.2,7.4,5,0.4,10.55,13.6,37.3,35.4,12.9,36.4,21.7,406,5.3,1.56,3.52,0.001,29.4,0.001,30.33,0.58,32.05,115.23,712.07,274.23,22.03,0.001,55.63,<4,0,8,3,.,.
2553,3,2304,Fall,MH,M,H,90.431885,1.525974026,13.38450704,13.3980059,-0.013498861,0.114010477,1.12803791,0.397936116,3106,Homestead,MH,S,28DF,5,Fall,2022,279,0.789148264984227,1.2152386191720532,1.3013447432762837,22.990000000000002,18.869665233,14.408784261,2.439127881,1.309594542550976,33.278449494,9.55,3.27,4.82,0.6784232365145227,1.11,0.34,0.01,34.2,50.5,11.6,3.5,0.2,9.28,12.4,34.7,37.4,13.3,35.6,24.4,264,6.3,3.16,3.31,0.001,31.16,38.65,141.91,0.67,50.75,84.7,945.56,376.93,121.73,60.89,59.19,<4,0,64,6,.,.
2554,3,2304,Fall,ML,M,L,96.51664277,1.577922078,13.41830986,14.22436177,-0.806051915,0.117594697,1.146597566,0.431324512,1122,Profound,ML,S,Brand,1,Fall,2022,139.5,0.6445396145610279,1.0903261778645108,.,16.77,22.865783265999998,5.279542344999999,0.928762789,4.3310161699252365,28.145325610999997,12.43,3.13,8.3,0.37710843373493974,0.84,0.13,0.03,25.2,66.8,6.7,1,0.3,10.09,11.2,32.7,32.4,11.1,34.4,19.9,732,4.9,1.99,33.06,0.001,23.52,32.14,110.25,1.27,100.61,268.96,1356.07,522.91,38.62,1693.46,137.91,32,5,512,9,.,.
2554,3,2304,Fall,ML,M,L,96.51664277,1.577922078,13.41830986,14.22436177,-0.806051915,0.117594697,1.146597566,0.431324512,1122,Profound,ML,S,Wean,2,Fall,2022,222.75,1.976375046142488,0.2520267611176702,1.6305555555555555,27.01,20.770416398,7.396581676,1.662902363,2.8081101930361485,28.166998074,13.27,3.52,8.73,0.40320733104238254,0.83,0.14,0.05,26.6,65.8,6.2,1,0.4,8.78,10.8,31.6,36,12.3,34.3,23.9,547,4.9,1.56,3.8,1.34,79.12,11.96,67.34,1.38,33.68,179.25,1137.19,456.17,38.62,48.8,170.68,8,3,64,6,.,.
2554,3,2304,Fall,ML,M,L,96.51664277,1.577922078,13.41830986,14.22436177,-0.806051915,0.117594697,1.146597566,0.431324512,1122,Profound,ML,S,14DPW,3,Fall,2022,220.5,0.275225806451613,1.0186197916666666,0.8759444309042166,24.23,22.204269105,9.455028919,1.524670675,2.348408375608481,31.659298024,14.02,5.57,7.74,0.7196382428940569,0.6,0.07,0.04,39.7,55.2,4.3,0.5,0.3,8.85,10.8,31.6,35.7,12.2,34.3,22.8,793,4.8,1.88,4.15,30.33,49.29,2.25,70.9,4.54,40.63,226.31,1012.56,445.23,48.66,66.9,391.6,8,3,16,4,.,.
2554,3,2304,Fall,ML,M,L,96.51664277,1.577922078,13.41830986,14.22436177,-0.806051915,0.117594697,1.146597566,0.431324512,1122,Profound,ML,S,60DPW,4,Fall,2022,248.85,1.0226757369614512,1.1666666666666663,1.7030620467365027,39.42,26.978438734,11.880132796,2.4199224389999996,2.2708869671123164,38.85857153,14.12,5.33,7.56,0.7050264550264551,0.65,0.52,0.06,37.8,53.5,4.6,3.7,0.4,9.28,11.4,31.6,34,12.3,36.2,20.1,632,4.7,2.04,7.57,66.05,79.94,9.06,55.68,4.09,62.45,200.5,671.38,312.57,27.95,362.09,187.37,<4,0,16,4,.,.
2554,3,2304,Fall,ML,M,L,96.51664277,1.577922078,13.41830986,14.22436177,-0.806051915,0.117594697,1.146597566,0.431324512,1122,Profound,ML,S,28DF,5,Fall,2022,300.6,1.1484334874165383,0.9641103135625235,1.5969736113674111,23.16,21.504419373,12.805811829,1.969163308,1.679270292282537,34.310231202,9.18,2.95,5.2,0.5673076923076923,0.78,0.24,0.01,32.1,56.7,8.5,2.6,0.1,8.61,10.9,30.7,35.6,12.7,35.5,25.4,565,5.3,0.82,11.87,0.001,44.36,16.45,112.8,1.27,65.49,119.1,808.09,552.56,103.85,627.19,148.23,<4,0,32,5,.,.
2557,3,2304,Fall,ML,M,L,92.24864403,1.558441558,12.48428571,13.6617921,-1.177506389,0.124832257,1.130271286,0.428170273,2755,Profound,ML,S,Brand,1,Fall,2022,135,0.8009787928221859,1.0504701592784493,0.9372384937238493,6.265000000000001,21.148219784000002,6.346868299,1.6490042690000002,3.3320716277241917,27.495088083000002,11.11,1.82,8.32,0.21875,0.73,0.13,0.11,16.4,74.9,6.6,1.2,0.9,13.42,15,42.1,31.4,11.2,35.7,22.3,433,5.2,2.27,1.58,0.001,34.44,7.64,56.77,0.62,19.97,185.21,1824.4,542.6,34.51,0.001,68.19,8,3,<8,0,.,.
2557,3,2304,Fall,ML,M,L,92.24864403,1.558441558,12.48428571,13.6617921,-1.177506389,0.124832257,1.130271286,0.428170273,2755,Profound,ML,S,Wean,2,Fall,2022,186.75,0.6091359620771386,1.0572543916720885,0.6752797558494404,22.7,22.80757723,14.87551529,5.608342836,1.5332293897295979,37.68309252,11.95,2.21,8.5,0.26,1.04,0.16,0.04,18.5,71.1,8.7,1.4,0.3,10.36,12,34.7,33.5,11.6,34.6,22.7,316,5.2,1.69,14.97,0.001,49.29,6.24,47.23,2.38,53.69,201.33,1359.46,377.27,96.64,236.41,58.41,4,2,32,5,.,.
2557,3,2304,Fall,ML,M,L,92.24864403,1.558441558,12.48428571,13.6617921,-1.177506389,0.124832257,1.130271286,0.428170273,2755,Profound,ML,S,14DPW,3,Fall,2022,207,0.9874939874939875,0.8926518883415435,0.9485564928121658,18.63,22.261113799,16.046796793,3.8246537089999997,1.3872621487118748,38.307910592,10.33,2.91,6.92,0.42052023121387283,0.36,0.11,0.03,28.1,67,3.5,1.1,0.3,11.79,13.4,39,33.1,11.4,34.3,21.4,632,5.3,6.7,25.08,235.56,189.17,76.07,121.65,25.31,115.39,128.49,1082.15,613.01,153.54,1671.11,87.34,<4,0,128,7,.,.
2557,3,2304,Fall,ML,M,L,92.24864403,1.558441558,12.48428571,13.6617921,-1.177506389,0.124832257,1.130271286,0.428170273,2755,Profound,ML,S,60DPW,4,Fall,2022,237.6,0.5796019900497513,1.4747899159663864,0.5351194786386676,17.84,22.43241875,13.940003183,3.5997448280000004,1.6092118814833989,36.372421933,14.7,5.54,7.79,0.711168164313222,0.99,0.35,0.03,37.7,53,6.8,2.3,0.2,10.92,13.3,35.9,32.9,12.2,36.9,21.6,509,5.2,3.85,16.42,209.18,117.36,16.45,93,17.51,103.26,193.52,993.63,412.15,49.68,1738.18,64.11,<4,0,128,7,.,.
